,original,new
1068,football_227.txt,HMBIdGDOEYNfn.txt
1069,football_228.txt,tHNLcAKlNPWMG.txt
1070,football_229.txt,DcJyPSaETtBbb.txt
1071,football_230.txt,iWCqxruCzfqmk.txt
1072,football_231.txt,lOuheLpOBBLJd.txt
1073,football_233.txt,gYcgmRxZJTxVr.txt
1074,football_234.txt,LgjQYlnQpspNp.txt
1075,football_235.txt,OZJkUMnlrkpZX.txt
1076,football_236.txt,fOQIFaHjoVCUj.txt
1077,football_237.txt,dxktlaTgmbOfC.txt
1078,football_238.txt,prOlXncDExLoB.txt
1079,football_239.txt,cbNlGXQKDWfjQ.txt
1080,football_240.txt,ouqdfMDyHXoAU.txt
1081,football_241.txt,EIEMurHQDJBnJ.txt
1082,football_242.txt,lQqOPUpuGUhsp.txt
1083,football_243.txt,OxwaHNVTCZdGh.txt
1084,football_244.txt,qrWGSwBrsrCOF.txt
1085,football_245.txt,gFaLBxxQfdzOv.txt
1086,football_246.txt,sBEOmtHozlKIW.txt
1087,football_247.txt,fUbDsCCyqQqZi.txt
1088,football_248.txt,yMNoUCnbQZPhW.txt
1089,football_249.txt,dXjfryKeEAXxN.txt
1090,football_250.txt,cGLtBxTKFwEkj.txt
1091,football_251.txt,lPcPrmlkmHaYk.txt
1092,football_252.txt,dskBaBbsZZEmv.txt
1093,football_253.txt,zcfSYYyWtFPKA.txt
1094,football_254.txt,rTHNEeBEDFulo.txt
1095,football_255.txt,boVqgXVvgwFmH.txt
1096,football_256.txt,VdVcmkjAEUMMb.txt
1097,football_257.txt,QoUVMZxdaAMWb.txt
1098,football_258.txt,xGWCoAQiVVqIN.txt
1099,football_259.txt,wOWmqSbDwETnl.txt
1100,football_260.txt,pmBBBOLhKygsz.txt
1101,football_261.txt,aEOxTNxtgnhef.txt
1102,football_262.txt,peilbNPyXLCrw.txt
1103,football_263.txt,serlIvvnrbAYr.txt
1104,football_264.txt,urNiFloFMSzuj.txt
1105,football_265.txt,gPawSEINpCOGm.txt
1106,politics_201.txt,UbiBSXDMHnGqf.txt
1107,politics_202.txt,JHojrzsFgNhjJ.txt
1108,politics_203.txt,kCpyfuzonGERn.txt
1109,politics_204.txt,jAHotWVlZoLlF.txt
1110,politics_205.txt,zrDMbhQCakSQc.txt
1111,politics_206.txt,OezhGsKTcVbAO.txt
1112,politics_207.txt,UCghBBYUlhvaN.txt
1113,politics_208.txt,ZyaxrfNCBAwww.txt
1114,politics_209.txt,gRpmZYMvKOCCV.txt
1115,politics_211.txt,UXZBvoeJeRVfR.txt
1116,politics_212.txt,iBezPoGnEWghD.txt
1117,politics_213.txt,ZLTUJMtiZUmnd.txt
1118,politics_214.txt,vlmRCHZuHiwGA.txt
1119,politics_215.txt,ZWJYjwzzXVlAA.txt
1120,politics_217.txt,igzTEFdCuTZQi.txt
1121,politics_218.txt,puDJgDGAfNNDF.txt
1122,politics_219.txt,nsRSiMycfLjJi.txt
1123,politics_220.txt,XgnmDBSTQZfJU.txt
1124,politics_221.txt,vbusaQWPUJhHZ.txt
1125,politics_222.txt,snZAGIRUTrfnp.txt
1126,politics_223.txt,dAMvgbfiVBuho.txt
1127,politics_224.txt,wpEdsUOnXitpG.txt
1128,politics_225.txt,jhnrkZCQEgGYd.txt
1129,politics_226.txt,kCdoEjDXnVxVV.txt
1130,politics_228.txt,SxwVRGlmoAPLF.txt
1131,politics_229.txt,kBjCZajNuyMXH.txt
1132,politics_230.txt,mnZbzJJAOhLYe.txt
1133,politics_231.txt,ctxgHtIYSbtnY.txt
1134,politics_232.txt,rAEwxoIGbyDTA.txt
1135,politics_233.txt,jUreZqQzwvyku.txt
1136,politics_235.txt,fyXLdeqzJWbdo.txt
1137,politics_236.txt,wQFDXtjSGuGko.txt
1138,politics_237.txt,SfzdybEKSrvMr.txt
1139,politics_238.txt,gsEnBQEsKyDzz.txt
1140,politics_239.txt,kyDZMKRvKOCeZ.txt
1141,politics_241.txt,XdupVfppbZaSR.txt
1142,politics_242.txt,iaCasmJikbAtA.txt
1143,politics_243.txt,hYpvNhNjmhgpg.txt
1144,politics_244.txt,jBfHLlEcJgoRa.txt
1145,politics_245.txt,oKKFtTNvdXepw.txt
1146,politics_246.txt,cJyXBTTPiSniE.txt
1147,politics_247.txt,GuYBQELxpJfpp.txt
1148,politics_249.txt,sVYDTjBYJGLCu.txt
1149,politics_251.txt,umvJhcXeHdxni.txt
1150,politics_252.txt,ditMKnyGOUMlo.txt
1151,politics_253.txt,yEBKQKBCnYYOP.txt
1152,politics_254.txt,eQcSPTbCyGgcj.txt
1153,politics_255.txt,wlykMeSZGZbAS.txt
1154,politics_256.txt,LUHVLaZQxmFgu.txt
1155,politics_257.txt,xxrpreYOnzksl.txt
1156,politics_258.txt,diTNyffeaVXqU.txt
1157,politics_259.txt,bdUetYOybcRIg.txt
1158,politics_260.txt,ikSTxrdULTKzj.txt
1159,politics_262.txt,ozLxLdGCkDVwh.txt
1160,politics_263.txt,aUjOcXOISqYiD.txt
1161,politics_264.txt,GsSTLRVJqgcTF.txt
1162,politics_265.txt,nHvIVgamUsQJN.txt
1163,politics_266.txt,EvokMCRXhfAub.txt
1164,politics_267.txt,XAyBPijNjtoHq.txt
1165,politics_268.txt,doDDpPDKbIFse.txt
1166,politics_269.txt,kLTrwySanvnyF.txt
1167,politics_270.txt,olYgcxemUeBPQ.txt
1168,politics_271.txt,iuWoMUxVMtRyJ.txt
1169,politics_272.txt,lOwDlTeSRaBdE.txt
1170,politics_273.txt,fspufSsPCOYKm.txt
1171,politics_274.txt,nEPGTATWfOKPe.txt
1172,politics_275.txt,IhQAbbAgEHnDo.txt
1173,politics_276.txt,GMdLchmZNqpgz.txt
1174,politics_277.txt,xzgUeNijNtINv.txt
1175,politics_278.txt,YTxYvJNhQVfoG.txt
1176,politics_279.txt,oJqmQugjjeDHk.txt
1177,politics_280.txt,tUDhdEvFgrFpr.txt
1178,politics_281.txt,PUPdgCURYYQkz.txt
1179,politics_282.txt,XiQHOSPZVDOvh.txt
1180,politics_283.txt,WXzHRZBYYwrjz.txt
1181,politics_284.txt,OZEJABEmFXukV.txt
1182,politics_285.txt,CRXweaicChHZL.txt
1183,politics_286.txt,QedgjAGUCSEsI.txt
1184,politics_287.txt,DYHFqSPQPlQZA.txt
1185,politics_288.txt,NAIRMxYrkHSmd.txt
1186,politics_290.txt,YuddNAPgjLOoe.txt
1187,politics_292.txt,rFRfYFaZKBJvh.txt
1188,politics_295.txt,JiqZlRjqVpZYZ.txt
1189,politics_296.txt,mMboHvvwybBJG.txt
1190,politics_297.txt,zzGEacQRZHqCB.txt
1191,politics_298.txt,SftuMGgVauimB.txt
1192,politics_299.txt,ZWeSnSTvtoxHi.txt
1193,tech_200.txt,DkFLlKOShVAzH.txt
1194,tech_201.txt,HYHhTBsXwuaGA.txt
1195,tech_202.txt,sHxtDdrfeLzpx.txt
1196,tech_203.txt,HgbXKBjhJptPX.txt
1197,tech_204.txt,gjABEwsZlyzLC.txt
1198,tech_205.txt,XUaqTjUutyhHW.txt
1199,tech_207.txt,HixjcVkBxWaYg.txt
1200,tech_208.txt,tnqOmoPjGojUF.txt
1201,tech_209.txt,jNwsPQmLxdPAn.txt
1202,tech_210.txt,gSfFGbxuqEPHh.txt
1203,tech_211.txt,YeVExCOtHqiob.txt
1204,tech_212.txt,SjhvAIYeHrBGL.txt
1205,tech_213.txt,bdFAGHqOZxjVs.txt
1206,tech_214.txt,vSfTPWKVlNTph.txt
1207,tech_215.txt,TbwJBSlALndmA.txt
1208,tech_216.txt,iVabHgsLzxrOd.txt
1209,tech_217.txt,mRlqbhAgRmkkv.txt
1210,tech_219.txt,CoCFwmOHchyby.txt
1211,tech_221.txt,KzeLxgrqhciCv.txt
1212,tech_223.txt,czWKxYExeQFCB.txt
1213,tech_224.txt,QGzSSNdtiEYbr.txt
1214,tech_225.txt,gRNZYvwbEGRlb.txt
1215,tech_226.txt,CxUQQdZbSkDgJ.txt
1216,tech_227.txt,BXFqebRLhkQeD.txt
1217,tech_230.txt,WJXqAMXBJzBLb.txt
1218,tech_231.txt,KPHMsyytIqDHA.txt
1219,tech_232.txt,QTiMlDROuuRUK.txt
1220,tech_233.txt,CMiPdINZwEtWJ.txt
1221,tech_234.txt,DXiZtnXeoEhdc.txt
1222,tech_235.txt,acxrnyQIvhVEA.txt
1223,tech_236.txt,KYVdsuuqXkQYs.txt
1224,tech_237.txt,HkYTinnNOCqkV.txt
1225,tech_239.txt,CmJTWOudhapFP.txt
1226,tech_240.txt,OUIekmhWxsyXN.txt
1227,tech_242.txt,CHuEoGluBYYBM.txt
1228,tech_243.txt,MhqBwBqfhpYAL.txt
1229,tech_244.txt,WVbJvnyfhPAIL.txt
1230,tech_245.txt,GawFKvwjWQVvb.txt
1231,tech_246.txt,uDaDypedHwJVo.txt
1232,tech_248.txt,qUJErIBfhYVUj.txt
1233,tech_249.txt,ovLMICLuzDOhY.txt
1234,tech_250.txt,LCZQyvZVTygbb.txt
1235,tech_251.txt,mIGuPQeJfqQbf.txt
1236,tech_252.txt,vOqHFoxzRpfMb.txt
1237,tech_253.txt,YGcnUzhPnWicC.txt
1238,tech_254.txt,WeDLHaERbgNfb.txt
1239,tech_257.txt,IYEqZlPxRhTUQ.txt
1240,tech_258.txt,juWVwJBPmsJfY.txt
1241,tech_259.txt,JUScYXMGukwWd.txt
1242,tech_261.txt,yvlmpltblKbUp.txt
1243,tech_264.txt,cHxHDjYYjKUMo.txt
1244,tech_266.txt,dsNeDWWrDhDgz.txt
1245,tech_268.txt,zYBvHtIrutNqj.txt
1246,tech_270.txt,PZoXsPtgGSUrf.txt
1247,tech_271.txt,UlWzEwTbgCXNv.txt
1248,tech_273.txt,KYQaOqAqaJfEl.txt
1249,tech_274.txt,HUwAauyUPmgyL.txt
1250,tech_277.txt,XoLwtjNLjhyVC.txt
1251,tech_278.txt,TJFVMPyGyLhRP.txt
1252,tech_281.txt,LXfDNKFsLHoPy.txt
1253,tech_282.txt,CdPIBPqTddmMx.txt
1254,tech_283.txt,JDSgediQTslEA.txt
1255,tech_287.txt,DqRJhxDstUkcr.txt
1256,tech_289.txt,wHvqCUsaeLvAX.txt
1257,tech_290.txt,MCKvPzKrtmCeJ.txt
1258,tech_292.txt,ZBadIVFDffOlU.txt
1259,tech_294.txt,ioWUhAEZOvUNf.txt
1260,tech_299.txt,rTVocfCvFEkNT.txt
1261,tech_306.txt,BkTSAJyApQnaJ.txt
1262,tech_308.txt,bhiQwhXxCsCgg.txt
1263,tech_309.txt,ntCMmbuHEWIkx.txt
1264,tech_310.txt,VeYrqPPrNXWyk.txt
1265,tech_313.txt,xwfsroWukmHqY.txt
1266,tech_314.txt,fohVipJwcfjtz.txt
1267,tech_315.txt,atYieloDkccqO.txt
1268,tech_316.txt,ImzoviXIdThLP.txt
1269,tech_318.txt,kMvsNIeDqtDzJ.txt
1270,tech_320.txt,MIqnevirEljpZ.txt
1271,tech_321.txt,nKtBFxFJxZnTJ.txt
1272,tech_324.txt,NWdMPoMMXKzaz.txt
1273,tech_326.txt,QjmeGfVtkTnOd.txt
1274,tech_328.txt,mznpMiLcKlCwF.txt
1275,tech_329.txt,OQrdzqkBrukiP.txt
1276,tech_330.txt,TyWRJGmxZehlJ.txt
1277,tech_331.txt,OljrzCTpgIvWj.txt
1278,tech_333.txt,ZhNNnhgnACumh.txt
1279,tech_334.txt,QmPGWKEfTwXEv.txt
1280,tech_335.txt,fIQoqGpaDWGEK.txt
1281,tech_337.txt,feTCLrKzLMBHl.txt
1282,tech_339.txt,BxTvmQzMHoxkK.txt
1283,tech_340.txt,OcLtecNKeWvVV.txt
1284,tech_341.txt,JRsqPCxSAUkzv.txt
1285,tech_342.txt,eLWPCnbJapRah.txt
1286,tech_344.txt,uTvjuSgjeqBrw.txt
1287,tech_345.txt,EfeCXgJYibkcH.txt
1288,tech_346.txt,JJrTvvRSviePD.txt
1289,tech_349.txt,HRnhqtxDehrlP.txt
1290,tech_350.txt,iQiVhandnopDW.txt
1291,tech_352.txt,fMMqpycEngWOI.txt
1292,tech_353.txt,vvvcfiueGiKgW.txt
1293,tech_354.txt,pkLQBSnMgvXgB.txt
1294,tech_356.txt,ZUSTjDfmiCczd.txt
1295,tech_357.txt,QVhFaRPMLWCGK.txt
1296,tech_360.txt,HwOIelZCSsySO.txt
1297,tech_362.txt,RpvjGgRphvflH.txt
1298,tech_366.txt,nCaCtZPvMXfGl.txt
1299,tech_367.txt,sBflsiOCYBpye.txt
1300,tech_368.txt,MqoOwhmirklsX.txt
1301,tech_369.txt,TChQMhebDNnSr.txt
1302,tech_371.txt,hyaXDlzqoaNcy.txt
1303,tech_372.txt,GUwvrCxOxouDe.txt
1304,tech_373.txt,AXOJbhakChyNl.txt
1305,tech_375.txt,vQjPjgiQYQLXn.txt
1306,tech_376.txt,fUyAWQGIIjvTv.txt
1307,tech_377.txt,JCQChHZXePWsI.txt
1308,tech_378.txt,QgMSehxNXYsBv.txt
1309,tech_380.txt,jNSHlVEdWzAqE.txt
1310,tech_381.txt,AFBcboNlgTPmP.txt
1311,tech_382.txt,stneXrvMUiOwI.txt
1312,tech_384.txt,istsfVSsxznAQ.txt
1313,tech_385.txt,BygqXmsgTWOsV.txt
1314,tech_386.txt,MuGXyynCoVKDg.txt
1315,tech_387.txt,lFctcSHayxRDm.txt
1316,tech_388.txt,cwqKPTkYTKIqD.txt
1317,tech_389.txt,LmTUruiYmvIHM.txt
1318,tech_390.txt,ClAbHIqUXEbWn.txt
1319,tech_392.txt,ZFFdmInaeAcPn.txt
1320,tech_393.txt,YYxwhlvsIYJLU.txt
1321,tech_396.txt,pjauwEZPKfVUu.txt
1322,tech_398.txt,GvPmIgzEKWWAS.txt
1323,tech_399.txt,kUFwZqGAZzQvo.txt
